sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
100,SAT-2,253.90000515162245,0.008797211699164543,0.020551841567295212,True
100,SAT-3,471.8642608210591,0.002177396172877191,0.024022963803481776,True
101,SAT-1,356.68594164902044,0.004539256165568393,0.021052494204874896,True
101,SAT-2,374.5203327777417,0.004144102263349454,0.021483006558615275,True
101,SAT-3,654.8369360616549,0.008530331168887382,0.038846855986556586,True
102,SAT-1,272.17346369948194,0.003647201740220594,0.016247825059641056,True
102,SAT-2,604.7650862395278,0.016440301557933183,0.044438685180133546,True
102,SAT-3,121.67514428693897,0.007372759288315056,0.013005867820117787,True
103,SAT-1,685.0977260731709,0.01123078178322992,0.042948269101432276,True
103,SAT-2,535.0030556968156,0.0072222389657600585,0.031990898951723745,True
103,SAT-3,274.857968126862,0.011577198581970743,0.024302104513769907,True
104,SAT-1,341.23854935751433,0.01104957973381845,0.026847660722592263,True
104,SAT-2,310.7581039148539,0.009660147623097881,0.02404709687841519,True
104,SAT-3,333.9334915854164,0.0063698452611386895,0.02182972913083389,True
105,SAT-1,241.03242385229203,0.00618890158557597,0.017347810097256156,True
105,SAT-2,285.5585840533154,0.009825411518648694,0.023045716335931818,True
105,SAT-3,488.84104405177675,0.006868581550829883,0.02950011136804177,True
106,SAT-1,297.11977666673664,0.005830483732750272,0.019586028948802896,True
106,SAT-2,654.3266037937926,0.007518956175531016,0.03781185449931771,True
106,SAT-3,531.569228616817,0.010565773727385925,0.035175460237423746,True
107,SAT-1,633.0477519070953,0.011030572433761852,0.040338338725757004,True
107,SAT-2,968.1704544457028,0.00984349709018681,0.0546662033145249,True
107,SAT-3,327.38193423514906,0.014965611307948923,0.030122182337353972,True
108,SAT-1,494.2320777176641,0.009762726590057806,0.03264384129920892,True
108,SAT-2,293.56317292710554,0.010440232117892582,0.02403111975340673,True
108,SAT-3,464.40511736659295,0.0036467557059752785,0.025146992621095324,True
109,SAT-1,412.85111013562135,0.00402725469609685,0.023140732017190434,True
109,SAT-2,410.45805781960513,0.012221348044754325,0.03122403590677308,True
109,SAT-3,358.83973262255364,0.01140177264324136,0.028014723227618842,True
110,SAT-1,359.81778602660313,0.0104322577734914,0.027090488608056358,True
110,SAT-2,129.4649693839196,0.0073013817869857014,0.013295130369574571,True
110,SAT-3,474.62137850823217,0.005495418950558946,0.027468630918532657,True
111,SAT-1,325.3368452857631,0.00811587109454135,0.023177762079993346,True
111,SAT-2,658.6093888538048,0.010044470714959106,0.04053564612485748,True
111,SAT-3,383.2847272054575,0.005472076016456892,0.02321673931300585,True
112,SAT-1,411.0296010204478,0.011795038657168794,0.030824186852559894,True
112,SAT-2,348.17313763385573,0.0038828484246526806,0.02000197516696082,True
112,SAT-3,525.4924926012445,0.0077953808832328395,0.03212373702217935,True
113,SAT-1,216.01694371808654,0.009354278830871181,0.019355063262264077,True
113,SAT-2,195.8076003510321,0.008299126581723616,0.01736429326464177,True
113,SAT-3,369.2214191896143,0.006287211059266933,0.023380795281008337,True
114,SAT-1,214.18905575064622,0.0138944922966547,0.023810652285110544,True
114,SAT-2,301.9200487612279,0.01642387140198233,0.030401651437224363,True
114,SAT-3,382.8418778800843,0.0072508809436735485,0.024975041956640416,True
115,SAT-1,371.9779233459309,0.007605344466707094,0.0248265446216113,True
115,SAT-2,508.7363343168279,0.012331638651821917,0.03588424672204543,True
115,SAT-3,127.392404030082,0.008445354600515874,0.01434315108339004,True
116,SAT-1,282.4550949434579,0.010246113954602626,0.02332273872050345,True
116,SAT-2,473.5269514683868,0.01615795374098263,0.03808049779044498,True
116,SAT-3,324.1091697692014,0.0062830023140508385,0.021288056470032384,True
117,SAT-1,424.07229310350544,0.006350868561296135,0.02598384509386583,True
117,SAT-2,366.2471623816141,0.007821831785701413,0.024777718932998363,True
117,SAT-3,375.32638266731266,0.009925423117982115,0.02730164453776511,True
118,SAT-1,233.20212878795832,0.009159560185399032,0.019955955036693396,True
118,SAT-2,332.29951725499944,0.014974218935904383,0.03035845584585806,True
118,SAT-3,236.3435606377031,0.008385886834344108,0.019327718345348882,True
119,SAT-1,508.4555255135968,0.009148209544527544,0.03268781720719406,True
119,SAT-2,599.1400583382642,0.012517091964160136,0.04025505762796867,True
119,SAT-3,446.40342726296296,0.0045753998213496,0.025242225157597886,True
120,SAT-1,352.58985291488347,0.003116877805946362,0.019440482107561337,True
120,SAT-2,503.8510999966489,0.00969815517925162,0.03302459499391129,True
120,SAT-3,598.5065516232221,0.004878432078040161,0.032587068727263406,True
121,SAT-1,782.348633834767,0.0034101278184421363,0.039629971977459134,True
121,SAT-2,555.0764036096765,0.006887732037336233,0.03258571368593237,True
121,SAT-3,344.1004563349465,0.007922635890574858,0.023853212572748306,True
122,SAT-1,648.239111781482,0.00903269191271303,0.03904376190259646,True
122,SAT-2,252.40256475907577,0.008905486179569478,0.020590790103600765,True
122,SAT-3,177.51562253733283,0.0020488578771560946,0.010267173735365946,True
123,SAT-1,246.11618244484794,0.01141264373318708,0.022806911438967077,True
123,SAT-2,524.1394889572105,0.0025692914961181444,0.02683500857747048,True
123,SAT-3,478.5268664411851,0.006132162745457958,0.02828618433995727,True
124,SAT-1,258.61735293711524,0.005237535399474681,0.0172105609984152,True
124,SAT-2,415.3147868470339,0.011091560637446317,0.030319097065549735,True
124,SAT-3,440.40979900761107,0.0023540754439888146,0.022743417990637477,True
125,SAT-1,626.3382935272957,0.014745364928519902,0.04374250814737619,True
125,SAT-2,167.72006732472076,0.01627385414686685,0.024038672078566886,True
125,SAT-3,199.2241426323645,0.0027232602175101656,0.011946600154193708,True
126,SAT-1,761.5234341598347,0.013873149915352037,0.049128864459788826,True
126,SAT-2,607.7570246727914,0.00773634497633349,0.0358732442667405,True
126,SAT-3,990.9336308768073,0.008238201164534794,0.05411475814957217,True
127,SAT-1,92.81203337153914,0.007058158229874711,0.011355011626705228,True
127,SAT-2,766.2308655991726,0.008606892105759642,0.04408054329090652,True
