time_utc,max_ground_distance_km,min_command_distance_km
2026-03-17T03:37:10Z,11498.4624,11493.1431
2026-03-17T03:38:10Z,11819.2014,11813.8655
2026-03-17T03:39:10Z,12136.329,12130.9738
2026-03-17T03:40:10Z,12448.8287,12443.4517
2026-03-17T03:41:10Z,12755.5853,12750.1848
2026-03-17T03:42:10Z,13055.365,13049.9402
2026-03-17T03:43:10Z,13346.7941,13341.3451
2026-03-17T03:44:10Z,13628.3364,13622.8649
2026-03-17T03:45:10Z,13898.2725,13892.7821
2026-03-17T03:46:10Z,14154.6823,14149.179
2026-03-17T03:47:10Z,14395.4345,14389.9273
2026-03-17T03:48:10Z,14618.1894,14612.691
2026-03-17T03:49:10Z,14820.4215,14814.9487
2026-03-17T03:50:10Z,14999.4709,14994.0451
2026-03-17T03:51:10Z,15152.6294,15147.2767
2026-03-17T03:52:10Z,15277.2673,15272.018
2026-03-17T03:53:10Z,15370.9942,15365.8817
2026-03-17T03:54:10Z,15431.8418,15426.9008
2026-03-17T03:55:10Z,15458.4724,15453.7033
2026-03-17T03:56:10Z,15450.6164,15445.6482
2026-03-17T03:57:10Z,15408.0252,15402.891
2026-03-17T03:58:10Z,15331.629,15326.3637
2026-03-17T03:59:10Z,15223.0354,15217.6731
2026-03-17T04:00:10Z,15084.37,15078.9423
2026-03-17T04:01:10Z,14918.0933,14912.6276
2026-03-17T04:02:10Z,14726.824,14721.343
2026-03-17T04:03:10Z,14513.1917,14507.7132
2026-03-17T04:04:10Z,14279.7282,14274.2654
2026-03-17T04:05:10Z,14028.7977,14023.36
2026-03-17T04:06:10Z,13762.5594,13757.1528
2026-03-17T04:07:10Z,13482.9553,13477.5831
2026-03-17T04:08:10Z,13191.7146,13186.3781
2026-03-17T04:09:10Z,12890.3685,12885.0672
2026-03-17T04:10:10Z,12580.2703,12575.0025
2026-03-17T04:11:10Z,12262.6178,12257.3811
2026-03-17T04:12:10Z,11938.4761,11933.2673
2026-03-17T04:13:10Z,11608.799,11603.6145
2026-03-17T04:14:10Z,11274.4492,11269.285
2026-03-17T04:15:10Z,10936.2165,10931.0684
2026-03-17T04:16:10Z,10594.8348,10589.6985
2026-03-17T04:17:10Z,10250.9973,10245.8683
2026-03-17T04:18:10Z,9905.3707,9900.24467
2026-03-17T04:19:10Z,9558.60904,9553.48141
2026-03-17T04:20:10Z,9211.36663,9206.23286
2026-03-17T04:21:10Z,8864.31146,8859.16704
2026-03-17T04:22:10Z,8518.13906,8512.97951
2026-03-17T04:23:10Z,8173.58733,8168.40824
2026-03-17T04:24:10Z,7831.45302,7826.2501
2026-03-17T04:25:10Z,7492.61043,7487.37961
2026-03-17T04:26:10Z,7158.03284,7152.77036
2026-03-17T04:27:10Z,6828.81751,6823.52011
2026-03-17T04:28:10Z,6506.2147,6500.87985
2026-03-17T04:29:10Z,6191.66106,6186.28733
2026-03-17T04:30:10Z,5886.81744,5881.40495
2026-03-17T04:31:10Z,5593.60982,5588.16086
2026-03-17T04:32:10Z,5314.27079,5308.79065
2026-03-17T04:33:10Z,5051.37611,5045.8741
2026-03-17T04:34:10Z,4807.86688,4802.35748
2026-03-17T04:35:10Z,4587.04296,4581.54704
2026-03-17T04:36:10Z,4392.50777,4387.05364
2026-03-17T04:37:10Z,4228.04235,4222.66634
2026-03-17T04:38:10Z,4097.39151,4092.13739
2026-03-17T04:39:10Z,4003.96247,3998.87954
2026-03-17T04:40:10Z,3950.4686,3945.60815
2026-03-17T04:41:10Z,3938.90766,3933.99857
2026-03-17T04:42:10Z,3969.57123,3964.44975
2026-03-17T04:43:10Z,4041.3111,4036.02848
2026-03-17T04:44:10Z,4152.00637,4146.61329
2026-03-17T04:45:10Z,4298.64844,4293.19085
2026-03-17T04:46:10Z,4477.70109,4472.21759
2026-03-17T04:47:10Z,4685.4402,4679.96109
2026-03-17T04:48:10Z,4918.21916,4912.76665
2026-03-17T04:49:10Z,5172.64295,5167.23218
2026-03-17T04:50:10Z,5445.66028,5440.30062
2026-03-17T04:51:10Z,5734.59429,5729.29062
2026-03-17T04:52:10Z,6037.13381,6031.88768
2026-03-17T04:53:10Z,6351.3027,6346.11325
2026-03-17T04:54:10Z,6675.41944,6670.28412
2026-03-17T04:55:10Z,7008.0546,7002.96976
2026-03-17T04:56:10Z,7347.99031,7342.95154
2026-03-17T04:57:10Z,7694.18363,7689.18606
2026-03-17T04:58:10Z,8045.73449,8040.77299
2026-03-17T04:59:10Z,8401.85805,8396.92735
2026-03-17T05:00:10Z,8761.8611,8756.95587
2026-03-17T05:01:10Z,9125.12183,9120.23673
2026-03-17T05:02:10Z,9491.07243,9486.20214
2026-03-17T05:03:10Z,9859.18381,9854.32301
2026-03-17T05:04:10Z,10228.952,10224.0954
2026-03-17T05:05:10Z,10599.8854,10595.0277
2026-03-17T05:06:10Z,10971.4931,10966.6289
2026-03-17T05:07:10Z,11343.2724,11338.3963
2026-03-17T05:08:10Z,11714.6962,11709.8029
2026-03-17T05:09:10Z,12085.1998,12080.2836
2026-03-17T05:10:10Z,12454.1639,12449.2192
2026-03-17T05:11:10Z,12820.8969,12815.9181
2026-03-17T05:12:10Z,13184.6118,13179.5929
2026-03-17T05:13:10Z,13544.3975,13539.3328
2026-03-17T05:14:10Z,13899.1842,13894.0681
2026-03-17T05:15:10Z,14247.6979,14242.5254
2026-03-17T05:16:10Z,14588.4046,14583.1713
2026-03-17T05:17:10Z,14919.4392,14914.1423
2026-03-17T05:18:10Z,15238.5193,15233.1586
2026-03-17T05:19:10Z,15542.8442,15537.4232
2026-03-17T05:20:10Z,15828.9847,15823.513
2026-03-17T05:21:10Z,16092.7828,16087.2786
2026-03-17T05:22:10Z,16329.2972,16323.7907
2026-03-17T05:23:10Z,16532.8595,16527.3958
2026-03-17T05:24:10Z,16697.3285,16691.9697
2026-03-17T05:25:10Z,16816.6277,16811.4513
2026-03-17T05:26:10Z,16885.5678,16880.6606
2026-03-17T05:27:10Z,16901.1806,16896.2399
2026-03-17T05:28:10Z,16862.5888,16857.3865
2026-03-17T05:29:10Z,16771.414,16766.0379
2026-03-17T05:30:10Z,16631.8843,16626.4168
2026-03-17T05:31:10Z,16449.6488,16444.1576
2026-03-17T05:32:10Z,16230.8491,16225.3842
2026-03-17T05:33:10Z,15981.4098,15976.0044
2026-03-17T05:34:10Z,15706.6306,15701.3045
2026-03-17T05:35:10Z,15411.0298,15405.7924
2026-03-17T05:36:10Z,15098.3458,15093.2
2026-03-17T05:37:10Z,14771.6191,14766.5632
2026-03-17T05:38:10Z,14433.3008,14428.3303
2026-03-17T05:39:10Z,14085.3614,14080.4703
2026-03-17T05:40:10Z,13729.3866,13724.568
2026-03-17T05:41:10Z,13366.6582,13361.905
2026-03-17T05:42:10Z,12998.2189,12993.4147
2026-03-17T05:43:10Z,12624.9239,12620.0701
2026-03-17T05:44:10Z,12247.4826,12242.587
2026-03-17T05:45:10Z,11866.4901,11861.5593
2026-03-17T05:46:10Z,11482.4536,11477.4933
2026-03-17T05:47:10Z,11095.8124,11090.8276
2026-03-17T05:48:10Z,10706.955,10701.9502
2026-03-17T05:49:10Z,10316.2328,10311.2121
2026-03-17T05:50:10Z,9923.97128,9918.93875
2026-03-17T05:51:10Z,9530.48071,9525.44017
2026-03-17T05:52:10Z,9136.06499,9131.02033
2026-03-17T05:53:10Z,8741.03045,8735.9857
2026-03-17T05:54:10Z,8345.69471,8340.65416
2026-03-17T05:55:10Z,7950.39612,7945.36446
2026-03-17T05:56:10Z,7555.50451,7550.48695
2026-03-17T05:57:10Z,7161.43394,7156.43646
2026-03-17T05:58:10Z,6768.65875,6763.68827
2026-03-17T05:59:10Z,6377.73414,6372.79889
2026-03-17T06:00:10Z,5989.32364,5984.43356
2026-03-17T06:01:10Z,5604.23628,5599.4036
2026-03-17T06:02:10Z,5223.47789,5218.65151
2026-03-17T06:03:10Z,4848.3231,4843.41541
2026-03-17T06:04:10Z,4480.41674,4475.41784
2026-03-17T06:05:10Z,4121.91826,4116.8189
2026-03-17T06:06:10Z,3775.70564,3770.49882
2026-03-17T06:07:10Z,3445.65858,3440.34244
2026-03-17T06:08:10Z,3137.03252,3131.61555
2026-03-17T06:09:10Z,2856.89915,2851.40862
2026-03-17T06:10:10Z,2614.52353,2609.01768
2026-03-17T06:11:10Z,2421.32898,2415.91021
2026-03-17T06:12:10Z,2289.82318,2284.64294
2026-03-17T06:13:10Z,2230.94799,2226.17767
2026-03-17T06:14:10Z,2251.36917,2246.17821
2026-03-17T06:15:10Z,2348.0195,2342.59205
2026-03-17T06:16:10Z,2512.06512,2506.56646
2026-03-17T06:17:10Z,2731.33889,2725.88573
2026-03-17T06:18:10Z,2993.68391,2988.34322
2026-03-17T06:19:10Z,3288.77111,3283.57311
2026-03-17T06:20:10Z,3608.54889,3603.50118
2026-03-17T06:21:10Z,3947.00303,3942.10097
2026-03-17T06:22:10Z,4299.71831,4294.95144
2026-03-17T06:23:10Z,4663.46293,4658.6162
2026-03-17T06:24:10Z,5035.8597,5030.92455
2026-03-17T06:25:10Z,5415.14439,5410.1392
2026-03-17T06:26:10Z,5799.99335,5794.9319
2026-03-17T06:27:10Z,6189.40189,6184.29463
2026-03-17T06:28:10Z,6582.59823,6577.45316
2026-03-17T06:29:10Z,6978.98222,6973.80557
2026-03-17T06:30:10Z,7378.08121,7372.87789
2026-03-17T06:31:10Z,7779.51791,7774.29184
2026-03-17T06:32:10Z,8182.98654,8177.74092
2026-03-17T06:33:10Z,8588.23502,8582.9725
2026-03-17T06:34:10Z,8995.0513,8989.77416
2026-03-17T06:35:10Z,9403.25285,9397.96309
2026-03-17T06:36:10Z,9812.67831,9807.37774
2026-03-17T06:37:10Z,10223.1807,10217.871
2026-03-17T06:38:10Z,10634.6218,10629.3047
2026-03-17T06:39:10Z,11046.8674,11041.5446
2026-03-17T06:40:10Z,11459.783,11454.4562
2026-03-17T06:41:10Z,11873.2294,11867.9005
2026-03-17T06:42:10Z,12287.0586,12281.7296
2026-03-17T06:43:10Z,12701.109,12695.7823
2026-03-17T06:44:10Z,13115.1999,13109.8783
2026-03-17T06:45:10Z,13529.1245,13523.811
2026-03-17T06:46:10Z,13942.6401,13937.3385
2026-03-17T06:47:10Z,14355.4553,14350.1701
2026-03-17T06:48:10Z,14767.2108,14761.9478
2026-03-17T06:49:10Z,15177.4517,15172.2183
2026-03-17T06:50:10Z,15585.5841,15580.3901
2026-03-17T06:51:10Z,15990.8073,15985.666
2026-03-17T06:52:10Z,16392.0037,16386.9337
2026-03-17T06:53:10Z,16787.5518,16782.5806
2026-03-17T06:54:10Z,17175.0013,17170.1708
2026-03-17T06:55:10Z,17550.4827,17545.5441
2026-03-17T06:56:10Z,17907.6081,17902.4572
2026-03-17T06:57:10Z,18235.4236,18230.0574
2026-03-17T06:58:10Z,18514.9224,18509.4178
2026-03-17T06:59:10Z,18715.2063,18709.8338
2026-03-17T07:00:10Z,18797.5427,18792.7295
2026-03-17T07:01:10Z,18741.0617,18735.6419
2026-03-17T07:02:10Z,18560.3086,18554.8297
2026-03-17T07:03:10Z,18293.6654,18288.4084
2026-03-17T07:04:10Z,17974.3043,17969.3378
2026-03-17T07:05:10Z,17623.1691,17618.3353
2026-03-17T07:06:10Z,17252.3431,17247.3275
2026-03-17T07:07:10Z,16868.8026,16863.6694
2026-03-17T07:08:10Z,16476.7049,16471.4927
2026-03-17T07:09:10Z,16078.6255,16073.3581
2026-03-17T07:10:10Z,15676.2192,15670.9122
2026-03-17T07:11:10Z,15270.5846,15265.2481
2026-03-17T07:12:10Z,14862.4703,14857.1114
2026-03-17T07:13:10Z,14452.3982,14447.0216
2026-03-17T07:14:10Z,14040.7383,14035.3473
2026-03-17T07:15:10Z,13627.7564,13622.3534
2026-03-17T07:16:10Z,13213.6456,13208.2323
2026-03-17T07:17:10Z,12798.5475,12793.125
2026-03-17T07:18:10Z,12382.5666,12377.1358
2026-03-17T07:19:10Z,11965.781,11960.3424
2026-03-17T07:20:10Z,11548.2498,11542.8038
2026-03-17T07:21:10Z,11130.0188,11124.5658
2026-03-17T07:22:10Z,10711.1248,10705.665
2026-03-17T07:23:10Z,10291.5989,10286.1325
2026-03-17T07:24:10Z,9871.46879,9865.99606
2026-03-17T07:25:10Z,9450.76101,9445.28214
2026-03-17T07:26:10Z,9029.5023,9024.01755
2026-03-17T07:27:10Z,8607.72085,8602.23052
2026-03-17T07:28:10Z,8185.44716,8179.95158
2026-03-17T07:29:10Z,7762.7147,7757.21429
2026-03-17T07:30:10Z,7339.56041,7334.05562
2026-03-17T07:31:10Z,6916.02494,6910.51632
2026-03-17T07:32:10Z,6492.1529,6486.64104
2026-03-17T07:33:10Z,6067.99298,6062.47856
2026-03-17T07:34:10Z,5643.59801,5638.08177
2026-03-17T07:35:10Z,5219.02516,5213.50795
2026-03-17T07:36:10Z,4794.33641,4788.81916
2026-03-17T07:37:10Z,4369.59932,4364.08312
2026-03-17T07:38:10Z,3944.88882,3939.37491
2026-03-17T07:39:10Z,3520.29059,3514.78048
2026-03-17T07:40:10Z,3095.90776,3090.40343
2026-03-17T07:41:10Z,2671.87474,2666.37895
2026-03-17T07:42:10Z,2248.3873,2242.90436
2026-03-17T07:43:10Z,1825.77533,1820.31297
2026-03-17T07:44:10Z,1404.70712,1399.28196
2026-03-17T07:45:10Z,986.911983,981.570437
2026-03-17T07:46:10Z,578.978101,573.925077
2026-03-17T07:47:10Z,236.92579,231.428879
2026-03-17T07:48:10Z,373.437426,368.645532
2026-03-17T07:49:10Z,762.830161,757.448489
2026-03-17T07:50:10Z,1175.34122,1169.87101
2026-03-17T07:51:10Z,1592.81722,1587.32539
2026-03-17T07:52:10Z,2011.93848,2006.44123
2026-03-17T07:53:10Z,2431.66905,2426.17171
2026-03-17T07:54:10Z,2851.59096,2846.09555
2026-03-17T07:55:10Z,3271.51173,3266.01897
2026-03-17T07:56:10Z,3691.33856,3685.84861
2026-03-17T07:57:10Z,4111.02923,4105.54194
2026-03-17T07:58:10Z,4530.56986,4525.08492
2026-03-17T07:59:10Z,4949.96378,4944.48078
2026-03-17T08:00:10Z,5369.22516,5363.74363
2026-03-17T08:01:10Z,5788.37517,5782.8946
2026-03-17T08:02:10Z,6207.43935,6201.95922
2026-03-17T08:03:10Z,6626.4457,6620.96547
2026-03-17T08:04:10Z,7045.42309,7039.94225
2026-03-17T08:05:10Z,7464.40005,7458.91811
2026-03-17T08:06:10Z,7883.40359,7877.92007
2026-03-17T08:07:10Z,8302.45817,8296.97265
2026-03-17T08:08:10Z,8721.58475,8716.09687
2026-03-17T08:09:10Z,9140.79988,9135.30933
2026-03-17T08:10:10Z,9560.11481,9554.62134
2026-03-17T08:11:10Z,9979.5346,9974.03808
2026-03-17T08:12:10Z,10399.0573,10393.5577
2026-03-17T08:13:10Z,10818.6731,10813.1704
2026-03-17T08:14:10Z,11238.3633,11232.8576
2026-03-17T08:15:10Z,11658.0992,11652.5908
2026-03-17T08:16:10Z,12077.8412,12072.3305
2026-03-17T08:17:10Z,12497.5369,12492.0245
2026-03-17T08:18:10Z,12917.1195,12911.6061
2026-03-17T08:19:10Z,13336.5051,13330.9918
2026-03-17T08:20:10Z,13755.5893,13750.077
2026-03-17T08:21:10Z,14174.2416,14168.732
2026-03-17T08:22:10Z,14592.2985,14586.7935
2026-03-17T08:23:10Z,15009.5517,15004.0537
2026-03-17T08:24:10Z,15425.7303,15420.2427
2026-03-17T08:25:10Z,15840.4728,15835.0002
2026-03-17T08:26:10Z,16253.2803,16247.8292
2026-03-17T08:27:10Z,16663.4359,16658.016
2026-03-17T08:28:10Z,17069.8606,17064.4872
2026-03-17T08:29:10Z,17470.8382,17465.5365
2026-03-17T08:30:10Z,17863.4581,17858.2737
2026-03-17T08:31:10Z,18242.4016,18237.4221
2026-03-17T08:32:10Z,18597.4796,18592.5147
2026-03-17T08:33:10Z,18906.5545,18901.1818
2026-03-17T08:34:10Z,19121.5886,19116.1158
2026-03-17T08:35:10Z,19170.2774,19165.3285
2026-03-17T08:36:10Z,19028.8666,19023.3654
2026-03-17T08:37:10Z,18759.4601,18754.1298
2026-03-17T08:38:10Z,18425.4036,18420.3914
2026-03-17T08:39:10Z,18059.6,18054.8013
2026-03-17T08:40:10Z,17677.3596,17672.3748
2026-03-17T08:41:10Z,17285.4548,17280.3562
2026-03-17T08:42:10Z,16887.7026,16882.5305
2026-03-17T08:43:10Z,16486.2485,16481.0264
2026-03-17T08:44:10Z,16082.3743,16077.1172
2026-03-17T08:45:10Z,15676.8849,15671.6023
2026-03-17T08:46:10Z,15270.3054,15265.004
2026-03-17T08:47:10Z,14862.9895,14857.6737
2026-03-17T08:48:10Z,14455.1813,14449.8542
2026-03-17T08:49:10Z,14047.0529,14041.7169
2026-03-17T08:50:10Z,13638.7285,13633.3853
2026-03-17T08:51:10Z,13230.2998,13224.9506
2026-03-17T08:52:10Z,12821.8371,12816.4829
2026-03-17T08:53:10Z,12413.3969,12408.0386
2026-03-17T08:54:10Z,12005.0281,11999.6662
2026-03-17T08:55:10Z,11596.7758,11591.4111
2026-03-17T08:56:10Z,11188.6863,11183.3192
2026-03-17T08:57:10Z,10780.8093,10775.4405
2026-03-17T08:58:10Z,10373.2015,10367.8319
2026-03-17T08:59:10Z,9965.92977,9960.56006
2026-03-17T09:00:10Z,9559.07366,9553.70489
2026-03-17T09:01:10Z,9152.7291,9147.36248
2026-03-17T09:02:10Z,8747.01199,8741.64899
2026-03-17T09:03:10Z,8342.06264,8336.70503
2026-03-17T09:04:10Z,7938.0511,7932.70105
2026-03-17T09:05:10Z,7535.18397,7529.84412
2026-03-17T09:06:10Z,7133.7131,7128.38669
2026-03-17T09:07:10Z,6733.94708,6728.63813
2026-03-17T09:08:10Z,6336.2668,6330.9803
2026-03-17T09:09:10Z,5941.14657,5935.88882
2026-03-17T09:10:10Z,5549.18371,5543.96276
2026-03-17T09:11:10Z,5161.14025,5155.9665
2026-03-17T09:12:10Z,4778.00278,4772.8899
2026-03-17T09:13:10Z,4401.06951,4396.03579
2026-03-17T09:14:10Z,4032.07827,4027.14863
2026-03-17T09:15:10Z,3673.41733,3668.60527
2026-03-17T09:16:10Z,3328.67086,3323.69726
2026-03-17T09:17:10Z,3002.18608,2997.04092
2026-03-17T09:18:10Z,2700.45515,2695.14083
2026-03-17T09:19:10Z,2432.51497,2427.06008
2026-03-17T09:20:10Z,2210.43716,2204.91735
2026-03-17T09:21:10Z,2048.87925,2043.43838
2026-03-17T09:22:10Z,1962.48378,1957.33263
2026-03-17T09:23:10Z,1960.81714,1955.93194
2026-03-17T09:24:10Z,2043.68288,2038.3951
2026-03-17T09:25:10Z,2201.16013,2195.6894
2026-03-17T09:26:10Z,2418.34293,2412.84919
2026-03-17T09:27:10Z,2680.40903,2674.98491
2026-03-17T09:28:10Z,2975.20069,2969.88936
2026-03-17T09:29:10Z,3293.64852,3288.46371
2026-03-17T09:30:10Z,3629.26218,3624.2022
2026-03-17T09:31:10Z,3977.45333,3972.50933
2026-03-17T09:32:10Z,4334.96767,4330.128
2026-03-17T09:33:10Z,4699.47852,4694.72385
2026-03-17T09:34:10Z,5069.42686,5064.59893
2026-03-17T09:35:10Z,5443.38373,5438.49785
2026-03-17T09:36:10Z,5820.40858,5815.47643
2026-03-17T09:37:10Z,6199.78119,6194.81183
2026-03-17T09:38:10Z,6580.93969,6575.94028
2026-03-17T09:39:10Z,6963.43668,6958.41298
2026-03-17T09:40:10Z,7346.90764,7341.8644
2026-03-17T09:41:10Z,7731.04769,7725.98889
2026-03-17T09:42:10Z,8115.59396,8110.52306
2026-03-17T09:43:10Z,8500.31198,8495.23208
2026-03-17T09:44:10Z,8884.98468,8879.89867
2026-03-17T09:45:10Z,9269.40333,9264.31397
2026-03-17T09:46:10Z,9653.35955,9648.2696
2026-03-17T09:47:10Z,10036.6381,10031.5504
2026-03-17T09:48:10Z,10419.0098,10413.9274
2026-03-17T09:49:10Z,10800.2247,10795.151
2026-03-17T09:50:10Z,11180.0044,11174.943
2026-03-17T09:51:10Z,11558.0339,11552.989
2026-03-17T09:52:10Z,11933.9517,11928.9281
2026-03-17T09:53:10Z,12307.3389,12302.3422
2026-03-17T09:54:10Z,12677.7047,12672.7415
2026-03-17T09:55:10Z,13044.4699,13039.5481
2026-03-17T09:56:10Z,13406.9451,13402.074
2026-03-17T09:57:10Z,13764.3033,13759.4944
2026-03-17T09:58:10Z,14115.6728,14110.8128
2026-03-17T09:59:10Z,14459.7597,14454.8176
2026-03-17T10:00:10Z,14795.0566,14790.0263
2026-03-17T10:01:10Z,15119.74,15114.617
2026-03-17T10:02:10Z,15431.5624,15426.3439
2026-03-17T10:03:10Z,15727.7547,15722.4419
2026-03-17T10:04:10Z,16004.9247,15999.5246
2026-03-17T10:05:10Z,16258.9715,16253.4996
2026-03-17T10:06:10Z,16485.0552,16479.5393
2026-03-17T10:07:10Z,16677.6903,16672.1736
2026-03-17T10:08:10Z,16831.0475,16825.5908
2026-03-17T10:09:10Z,16939.5321,16934.2124
2026-03-17T10:10:10Z,16998.6133,16993.517
2026-03-17T10:11:10Z,17005.7088,17000.9203
2026-03-17T10:12:10Z,16960.7859,16955.7319
2026-03-17T10:13:10Z,16866.3931,16861.1197
2026-03-17T10:14:10Z,16727.1017,16721.6916
2026-03-17T10:15:10Z,16548.6247,16543.1469
2026-03-17T10:16:10Z,16336.9598,16331.4664
2026-03-17T10:17:10Z,16097.7746,16092.3017
2026-03-17T10:18:10Z,15836.0769,15830.6476
2026-03-17T10:19:10Z,15556.1074,15550.7347
2026-03-17T10:20:10Z,15261.3647,15256.0545
2026-03-17T10:21:10Z,14954.6941,14949.4477
2026-03-17T10:22:10Z,14638.3945,14633.2099
2026-03-17T10:23:10Z,14314.3218,14309.1953
2026-03-17T10:24:10Z,13983.9789,13978.9057
2026-03-17T10:25:10Z,13648.5908,13643.5652
2026-03-17T10:26:10Z,13309.1644,13304.1806
2026-03-17T10:27:10Z,12966.5375,12961.5896
2026-03-17T10:28:10Z,12621.4164,12616.4986
2026-03-17T10:29:10Z,12274.4068,12269.5132
2026-03-17T10:30:10Z,11926.0378,11921.1629
2026-03-17T10:31:10Z,11576.7824,11571.9207
2026-03-17T10:32:10Z,11227.0734,11222.2196
2026-03-17T10:33:10Z,10877.3175,10872.4664
2026-03-17T10:34:10Z,10527.9073,10523.0537
2026-03-17T10:35:10Z,10179.2317,10174.3709
2026-03-17T10:36:10Z,9831.68642,9826.81346
2026-03-17T10:37:10Z,9485.68296,9480.7931
2026-03-17T10:38:10Z,9141.65828,9136.74685
2026-03-17T10:39:10Z,8800.08453,8795.14693
2026-03-17T10:40:10Z,8461.47942,8456.51115
2026-03-17T10:41:10Z,8126.41755,8121.4142
2026-03-17T10:42:10Z,7795.54301,7790.50036
2026-03-17T10:43:10Z,7469.58366,7464.4977
2026-03-17T10:44:10Z,7149.36722,7144.23429
2026-03-17T10:45:10Z,6835.83965,6830.65658
2026-03-17T10:46:10Z,6530.08569,6524.85
2026-03-17T10:47:10Z,6233.35149,6228.06172
2026-03-17T10:48:10Z,5947.06861,5941.72469
2026-03-17T10:49:10Z,5672.87791,5667.48166
2026-03-17T10:50:10Z,5412.65063,5407.2064
2026-03-17T10:51:10Z,5168.50222,5163.01765
2026-03-17T10:52:10Z,4942.7922,4937.27907
2026-03-17T10:53:10Z,4738.10121,4732.57625
2026-03-17T10:54:10Z,4557.17419,4551.65979
2026-03-17T10:55:10Z,4402.81967,4397.34421
2026-03-17T10:56:10Z,4277.75906,4272.35655
2026-03-17T10:57:10Z,4184.43088,4179.13981
2026-03-17T10:58:10Z,4124.77009,4119.63123
2026-03-17T10:59:10Z,4099.99956,4095.05298
2026-03-17T11:00:10Z,4110.47947,4105.67157
2026-03-17T11:01:10Z,4155.65353,4150.63943
2026-03-17T11:02:10Z,4234.10747,4228.92856
2026-03-17T11:03:10Z,4343.72463,4338.42123
2026-03-17T11:04:10Z,4481.89928,4476.5082
2026-03-17T11:05:10Z,4645.76158,4640.31452
2026-03-17T11:06:10Z,4832.37632,4826.89923
2026-03-17T11:07:10Z,5038.89477,5033.40793
2026-03-17T11:08:10Z,5262.65503,5257.1735
2026-03-17T11:09:10Z,5501.23668,5495.77111
2026-03-17T11:10:10Z,5752.48093,5747.03832
2026-03-17T11:11:10Z,6014.48708,6009.07155
2026-03-17T11:12:10Z,6285.595,6280.2084
2026-03-17T11:13:10Z,6564.3602,6559.00272
2026-03-17T11:14:10Z,6849.52644,6844.197
2026-03-17T11:15:10Z,7139.99836,7134.69496
2026-03-17T11:16:10Z,7434.81577,7429.53577
2026-03-17T11:17:10Z,7733.13037,7727.87067
2026-03-17T11:18:10Z,8034.18491,8028.94211
2026-03-17T11:19:10Z,8337.2949,8332.0654
2026-03-17T11:20:10Z,8641.83243,8636.61255
2026-03-17T11:21:10Z,8947.21196,8941.99795
2026-03-17T11:22:10Z,9252.87768,9247.6658
2026-03-17T11:23:10Z,9558.29215,9553.07872
2026-03-17T11:24:10Z,9862.92598,9857.70739
2026-03-17T11:25:10Z,10166.2483,10161.0211
2026-03-17T11:26:10Z,10467.7178,10462.4785
2026-03-17T11:27:10Z,10766.7738,10761.5193
2026-03-17T11:28:10Z,11062.8282,11057.5555
2026-03-17T11:29:10Z,11355.257,11349.9634
2026-03-17T11:30:10Z,11643.3917,11638.0749
2026-03-17T11:31:10Z,11926.5113,11921.1692
2026-03-17T11:32:10Z,12203.8335,12198.4646
2026-03-17T11:33:10Z,12474.5067,12469.1102
2026-03-17T11:34:10Z,12737.6021,12732.1778
2026-03-17T11:35:10Z,12992.1063,12986.6551
2026-03-17T11:36:10Z,13236.9162,13231.4401
2026-03-17T11:37:10Z,13470.8356,13465.3377
2026-03-17T11:38:10Z,13692.5753,13687.0607
2026-03-17T11:39:10Z,13900.7593,13895.2346
2026-03-17T11:40:10Z,14093.9367,14088.4108
2026-03-17T11:41:10Z,14270.6035,14265.0876
2026-03-17T11:42:10Z,14429.2345,14423.742
2026-03-17T11:43:10Z,14568.3262,14562.8731
2026-03-17T11:44:10Z,14686.4521,14681.0562
2026-03-17T11:45:10Z,14782.3253,14777.0064
2026-03-17T11:46:10Z,14854.8664,14849.6453
2026-03-17T11:47:10Z,14903.2693,14898.167
2026-03-17T11:48:10Z,14927.0552,14922.0919
2026-03-17T11:49:10Z,14926.1097,14921.3039
2026-03-17T11:50:10Z,14900.6943,14895.8144
2026-03-17T11:51:10Z,14851.433,14846.4136
2026-03-17T11:52:10Z,14779.2732,14774.1358
2026-03-17T11:53:10Z,14685.4286,14680.1942
2026-03-17T11:54:10Z,14571.312,14566.0001
2026-03-17T11:55:10Z,14438.465,14433.0935
2026-03-17T11:56:10Z,14288.4931,14283.0775
2026-03-17T11:57:10Z,14123.0102,14117.5638
2026-03-17T11:58:10Z,13943.5947,13938.1284
2026-03-17T11:59:10Z,13751.7582,13746.2807
2026-03-17T12:00:10Z,13548.925,13543.4433
2026-03-17T12:01:10Z,13336.4218,13330.9409
2026-03-17T12:02:10Z,13115.4735,13109.9969
2026-03-17T12:03:10Z,12887.2053,12881.7353
2026-03-17T12:04:10Z,12652.6483,12647.1862
2026-03-17T12:05:10Z,12412.7471,12407.2934
2026-03-17T12:06:10Z,12168.3692,12162.9237
2026-03-17T12:07:10Z,11920.3146,11914.8765
2026-03-17T12:08:10Z,11669.3255,11663.8937
2026-03-17T12:09:10Z,11416.0961,11410.6691
2026-03-17T12:10:10Z,11161.2817,11155.8578
2026-03-17T12:11:10Z,10905.507,10900.0846
2026-03-17T12:12:10Z,10649.3747,10643.9519
2026-03-17T12:13:10Z,10393.4725,10388.0475
2026-03-17T12:14:10Z,10138.3805,10132.9515
2026-03-17T12:15:10Z,9884.67734,9879.24256
