sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
103,SAT-2,285.45283548803434,0.005162504444127884,0.018377913494499847,True
103,SAT-3,265.2093962168726,0.01015577709901117,0.022433989886829347,True
104,SAT-1,241.4892701146261,0.008684735414076637,0.019864794215679694,True
104,SAT-2,470.7419017550659,0.013540347784389123,0.03533395434712366,True
104,SAT-3,260.0790955086126,0.0049703140649232595,0.017011012931062733,True
105,SAT-1,456.90528168572524,0.011010089628565487,0.03216311192883054,True
105,SAT-2,346.655209202336,0.009302041105203931,0.025350893383089858,True
105,SAT-3,460.6194834705615,0.006001800973116557,0.027326777059716627,True
106,SAT-1,379.68306393113517,0.01149321000545205,0.02907112963189349,True
106,SAT-2,163.42536107532385,0.006949872117184808,0.01451586105585721,True
106,SAT-3,426.770341331559,0.006149947562677054,0.025907833735434413,True
107,SAT-1,539.3225641162703,0.008585049429513858,0.03355368665711896,True
107,SAT-2,510.132487265366,0.004008862265393571,0.027626107046197553,True
107,SAT-3,453.71044651962404,0.014538134460210236,0.035543247725007644,True
108,SAT-1,677.8226601001573,0.007473150041333483,0.0388538287496741,True
108,SAT-2,368.019514082668,0.008683549177866763,0.025721489644656953,True
108,SAT-3,168.86904658985785,0.00659352305643652,0.01441153447263364,True
109,SAT-1,464.37349926072034,0.0025180710550431924,0.02401684416896543,True
109,SAT-2,429.71430523195784,0.006633153767405981,0.026527334565181807,True
109,SAT-3,696.1769438420604,0.012725329342432276,0.04495574340919433,True
110,SAT-1,347.19050562376685,0.004657487200032889,0.020731121719651725,True
110,SAT-2,420.8849555700117,0.009151892184881908,0.028637306794604675,True
110,SAT-3,297.5560710525012,0.005572641993520013,0.0193483860237284,True
111,SAT-1,656.6047010804933,0.011567751202674914,0.041966116993438496,True
111,SAT-2,231.29158734785065,0.014490300433370327,0.025198244292067115,True
111,SAT-3,311.0724432455157,0.002930368937379566,0.017331870939486772,True
112,SAT-1,611.400635381153,0.01061522718065344,0.03892081215200312,True
112,SAT-2,207.42021683013328,0.012067713953334083,0.021670501769543958,True
112,SAT-3,371.1604744086696,0.009416821664399035,0.026600176961096702,True
113,SAT-1,367.94130397771613,0.009216085291775273,0.02625040492037324,True
113,SAT-2,507.72675989019564,0.009467761705528816,0.0329736302189638,True
113,SAT-3,215.4471498768327,0.002171821227159777,0.012146226314050181,True
114,SAT-1,238.4337505003858,0.001991605403605131,0.013030204963808177,True
114,SAT-2,381.6850210695969,0.005006371592207331,0.022676974419503487,True
114,SAT-3,69.24354273948978,0.004279630053704721,0.007485349624977396,True
115,SAT-1,566.9255774735126,0.011876571797866725,0.038123126310529346,True
115,SAT-2,296.157160688453,0.011974092457257935,0.02568507211876039,True
115,SAT-3,240.80182802787286,0.00726563537758455,0.01841386815665274,True
116,SAT-1,681.4815219242637,0.008616652868627167,0.04016672332808382,True
116,SAT-2,308.2447812263949,0.011738941256860346,0.026009532980304555,True
116,SAT-3,416.5238098442875,0.012292181693162218,0.031575691408175524,True
117,SAT-1,341.4940258983072,0.01153451131492291,0.027344419921326024,True
117,SAT-2,281.33457414425425,0.0068623352512715355,0.01988708405424627,True
117,SAT-3,770.9299780249847,0.00386459809651277,0.03955580078285465,True
118,SAT-1,239.90095895645416,0.00949005665876008,0.020596582536373698,True
118,SAT-2,519.6504884168314,0.012147338645205872,0.03620523162746658,True
118,SAT-3,221.9589766683955,0.00662926763191267,0.016905146181375424,True
119,SAT-1,498.4011237047375,0.007015979525048968,0.030090105622490516,True
119,SAT-2,347.37511884012014,0.00768071264991725,0.023762894077700592,True
119,SAT-3,422.2291646492943,0.009540650162883938,0.02908829667442534,True
120,SAT-1,451.37996753039255,0.01289687652415081,0.03379409724315047,True
120,SAT-2,348.7142229711557,0.007485959512411289,0.023630136501816647,True
120,SAT-3,586.6314992492265,0.006381942033068258,0.033540807739050965,True
121,SAT-1,691.3332901165506,0.007806966417758676,0.03981313725648787,True
121,SAT-2,331.9438308469378,0.011716837418798785,0.027084607365416274,True
121,SAT-3,518.8976985583042,0.010886567392011322,0.034909608991932815,True
122,SAT-1,616.4861703175299,0.006093183342894344,0.03463420974648369,True
122,SAT-2,397.5121738472547,0.006459943511435094,0.024863284893252444,True
122,SAT-3,329.27587676020613,0.0017391367341573786,0.016983390287870624,True
123,SAT-1,539.6790970442019,0.0032812499340695396,0.028266393315745552,True
123,SAT-2,694.2563599585471,0.0023603969510577836,0.034501895097286815,True
123,SAT-3,335.46935477463006,0.005170665254865602,0.020701653901839215,True
124,SAT-1,639.1340078859346,0.009578157802932417,0.03916769520505902,True
124,SAT-2,612.3867916351842,0.004709909326790419,0.03306114968027117,True
124,SAT-3,443.7426958444753,0.005019680005975058,0.025563323332108173,True
125,SAT-1,174.67884368185358,0.007400333956029779,0.015487317459819298,True
125,SAT-2,394.7907551423742,0.006826439956081686,0.025103789731191605,True
125,SAT-3,733.8194691990708,0.007199573740829513,0.04117269731486056,True
126,SAT-1,458.922378929843,0.004931486235028496,0.02617789266696567,True
126,SAT-2,502.47076197373366,0.012229246749398421,0.035491782025960164,True
126,SAT-3,101.69351641126622,0.005526694391058286,0.010234727558246537,True
127,SAT-1,807.9065581971993,0.010727441880835546,0.04813052327885403,True
127,SAT-2,453.8578550913465,0.006985474471568841,0.02799741220727933,True
