sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
108,1.0778159162544103,2.2202141357405614,0.006666666666666667,-0.024087187834084034,-0.024087187834084034,0.0027241968252988556,0.0003650047409504151,0.0027241968252988556,True
109,1.2678944117219253,2.2788711144749296,0.006666666666666667,-0.029083688743412495,-0.029083688743412495,0.0032892877385226837,0.0004407191168278149,0.0032892877385226837,True
110,1.0934502871524354,2.3164444053920206,0.006666666666666667,-0.025495736859738827,-0.025495736859738827,0.0028834999419767473,0.0003863491578793309,0.0028834999419767473,True
111,0.4201355647381091,2.211688104698647,0.006666666666666667,-0.009353194385766983,-0.009353194385766983,0.0010578214022580854,0.00014173345454238955,0.0010578214022580854,True
112,0.7213295129354569,2.3359004589643986,0.006666666666666667,-0.016960344277322292,-0.016960344277322292,0.0019181698076568031,0.00025700825551247406,0.0019181698076568031,True
113,0.829518809421289,2.3350698398086216,0.006666666666666667,-0.019497222267091274,-0.019497222267091274,0.0022050839167016426,0.00029545078252608,0.0022050839167016426,True
114,1.0950919475076697,2.0835083515011004,0.006666666666666667,-0.022966375574469566,-0.022966375574469566,0.0025974359015049266,0.00034802052831116775,0.0025974359015049266,True
115,0.8826077406125505,2.1803871040065625,0.006666666666666667,-0.01937081851065159,-0.01937081851065159,0.002190788006682124,0.00029353532807548154,0.002190788006682124,True
116,1.0873662840745688,2.225090927889799,0.006666666666666667,-0.02435399778187275,-0.02435399778187275,0.0027543723151066007,0.0003690478397228834,0.0027543723151066007,True
117,1.2407451705802899,2.075693911933329,0.006666666666666667,-0.025923434644937515,-0.025923434644937515,0.0029318714637857823,0.00039283027356940123,0.0029318714637857823,True
118,0.6992449318301062,2.2716074214742337,0.006666666666666667,-0.01598855573683977,-0.01598855573683977,0.0018082630847708768,0.0002422822729611635,0.0018082630847708768,True
119,0.9109598283949847,2.216754530443446,0.006666666666666667,-0.020326540805399418,-0.020326540805399418,0.0022988776133251007,0.0003080178421529377,0.0022988776133251007,True
120,0.7996041335472072,2.2183553176902486,0.006666666666666667,-0.017854709178209305,-0.017854709178209305,0.0020193200873644362,0.0002705609956444931,0.0020193200873644362,True
121,1.1134364457556007,2.1563075695794054,0.006666666666666667,-0.02416700217872858,-0.02416700217872858,0.0027332235587614433,0.00036621419853385484,0.0027332235587614433,True
122,0.7455021084212932,2.262848113090531,0.006666666666666667,-0.016980517655611038,-0.016980517655611038,0.001920451258250318,0.0002573139383747194,0.001920451258250318,True
123,1.0216627672619656,2.060523834788465,0.006666666666666667,-0.021190043538808823,-0.021190043538808823,0.0023965374537499497,0.00032110291164002235,0.0023965374537499497,True
124,1.0028258387337785,2.1405893912074974,0.006666666666666667,-0.021607549861073494,-0.021607549861073494,0.002443756378367877,0.00032742959522913227,0.002443756378367877,True
125,0.980592986195916,2.1875018282792253,0.006666666666666667,-0.02159155160188675,-0.02159155160188675,0.002441946937918688,0.0003271871552056039,0.002441946937918688,True
126,1.623000514016495,1.9820956681863606,0.006666666666666667,-0.0323809739202261,-0.0323809739202261,0.0036622019525820297,0.0004906844698578871,0.0036622019525820297,True
127,0.856478731322246,2.2112007811751107,0.006666666666666667,-0.019063006155192852,-0.019063006155192852,0.002155975211659829,0.00028887089446669536,0.002155975211659829,True
128,1.2967943950059915,2.0228089985320494,0.006666666666666667,-0.026404176838696003,-0.026404176838696003,0.0029862420789664333,0.0004001151848963025,0.0029862420789664333,True
129,0.746850763940596,2.2630805403116296,0.006666666666666667,-0.017012983560562134,-0.017012983560562134,0.001924123153297605,0.00025780592158536174,0.001924123153297605,True
130,0.6615263801488935,2.020553049224288,0.006666666666666667,-0.013454391621053219,-0.013454391621053219,0.0015216558027886322,0.00020388085653525777,0.0015216558027886322,True
131,1.2896169669387327,2.164185337450856,0.006666666666666667,-0.028093239292502403,-0.028093239292502403,0.0031772705817282305,0.0004257103652875234,0.0031772705817282305,True
132,1.257625890610663,2.1433981391142414,0.006666666666666667,-0.027133196592330933,-0.027133196592330933,0.0030686922828824896,0.00041116237320597526,0.0030686922828824896,True
