sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
130,0.6615263801488935,2.020553049224288,0.006666666666666667,-0.013653288595378399,-0.013653288595378399,0.0015441505698799934,0.00020689484456970218,0.0015441505698799934,True
131,1.2896169669387327,2.164185337450856,0.006666666666666667,-0.028508543968200684,-0.028508543968200684,0.003224240341944996,0.00043200366428897965,0.003224240341944996,True
132,1.257625890610663,2.1433981391142414,0.006666666666666667,-0.027534307911992073,-0.027534307911992073,0.0031140568297117924,0.000417240595788863,0.0031140568297117924,True
133,1.048355561195421,2.1600875572395015,0.006666666666666667,-0.023131287656724453,-0.023131287656724453,0.002616086933174259,0.0003505195088986573,0.002616086933174259,True
134,0.9126027757902173,2.1929045359101837,0.006666666666666667,-0.020441904664039612,-0.020441904664039612,0.0023119248951733932,0.0003097659976778677,0.0023119248951733932,True
135,1.0306109027908392,2.3605335744691334,0.006666666666666667,-0.02484990656375885,-0.02484990656375885,0.002810458211711485,0.0003765625750647366,0.002810458211711485,True
136,0.8625762076763721,2.2267261161682494,0.006666666666666667,-0.01961932796984911,-0.01961932796984911,0.002218893699343636,0.0002973011026237364,0.002218893699343636,True
137,1.1165497401388478,2.200529105432407,0.006666666666666667,-0.02509718667715788,-0.02509718667715788,0.0028384248888889347,0.0003803097234585679,0.0028384248888889347,True
138,0.8352702071853123,2.2429765131438586,0.006666666666666667,-0.019136899150907993,-0.019136899150907993,0.0021643323308603037,0.0002899906329894529,0.0021643323308603037,True
139,1.128868446968505,2.175132949553094,0.006666666666666667,-0.025081238709390163,-0.025081238709390163,0.002836621196984491,0.0003800680536606216,0.002836621196984491,True
140,0.9023854673052957,2.263993622996509,0.006666666666666667,-0.02086830325424671,-0.02086830325424671,0.0023601494506563384,0.00031622742191052033,0.0023601494506563384,True
141,0.866903441922605,2.0984820236415906,0.006666666666666667,-0.01858214382082224,-0.01858214382082224,0.002101590984831983,0.0002815841593671091,0.002101590984831983,True
142,1.4028783759792762,2.196652980118458,0.006666666666666667,-0.03147757891565561,-0.03147757891565561,0.003560030352248626,0.0004769948868711321,0.003560030352248626,True
143,0.8260751972000482,2.3521175194012396,0.006666666666666667,-0.019847162999212742,-0.019847162999212742,0.0022446612310874883,0.00030075359590973997,0.0022446612310874883,True
144,0.8252909577995969,2.1185879080138084,0.006666666666666667,-0.017859669402241707,-0.017859669402241707,0.0020198809577007732,0.00027063614452137316,0.0020198809577007732,True
145,1.6351445796826802,2.2726220323407453,0.006666666666666667,-0.037957990542054176,-0.037957990542054176,0.004292947531648299,0.0005751956639664283,0.004292947531648299,True
146,0.9707867794504791,2.265159386734014,0.006666666666666667,-0.02246169187128544,-0.02246169187128544,0.002540357426528334,0.00034037280117956066,0.002540357426528334,True
147,0.8287809596010625,2.27404684308843,0.006666666666666667,-0.019251253455877304,-0.019251253455877304,0.0021772654375324264,0.0002917234906180585,0.0021772654375324264,True
148,1.130327272133626,2.0748990971524734,0.006666666666666667,-0.02395637147128582,-0.02395637147128582,0.0027094017087609347,0.00036302239972268,0.0027094017087609347,True
149,0.7972838642057787,2.1816205934674047,0.006666666666666667,-0.017766916193068027,-0.017766916193068027,0.0020093907919529032,0.0002692306072284104,0.0020093907919529032,True
150,1.0158739445671685,2.3164665704454124,0.006666666666666667,-0.02403730060905218,-0.02403730060905218,0.0027185546868857967,0.0003642487723468473,0.0027185546868857967,True
151,0.9986650848787345,2.2331618000710294,0.006666666666666667,-0.022780324332416058,-0.022780324332416058,0.002576393973359807,0.00034520120062515733,0.002576393973359807,True
152,0.7881806954995282,2.1378321631860646,0.006666666666666667,-0.017211521044373512,-0.017211521044373512,0.0019465771486678733,0.00026081444677242396,0.0019465771486678733,True
153,1.4619033196440012,2.1951168588294085,0.006666666666666667,-0.03277903329581022,-0.03277903329581022,0.003707221334385801,0.0004967164450956641,0.003707221334385801,True
154,0.7326665882181582,2.3045997175046127,0.006666666666666667,-0.01724732480943203,-0.01724732480943203,0.0019506264182957843,0.0002613569929635979,0.0019506264182957843,True
155,1.0048837384084075,2.2741261086648206,0.006666666666666667,-0.02334265224635601,-0.02334265224635601,0.0026399916679288003,0.0003537224131218544,0.0026399916679288003,True
156,1.4028675450378896,2.1692366059308825,0.006666666666666667,-0.03108446765691042,-0.03108446765691042,0.0035155704478829846,0.0004710378738811177,0.0035155704478829846,True
157,1.470519193282292,2.1008899376425023,0.006666666666666667,-0.03155686426907778,-0.03155686426907778,0.0035689972895879057,0.000478196332600107,0.0035689972895879057,True
158,1.4644606387793329,2.175232546641413,0.006666666666666667,-0.03253892809152603,-0.03253892809152603,0.0036800660277143175,0.0004930780091408881,0.0036800660277143175,True
